week,origin_state,dest_state,count
2020-01-04,Colorado,Nebraska,41
2020-01-04,California,California,3327
2020-01-04,Nevada,Missouri,58
2020-01-04,North Dakota,Nevada,12
2020-01-04,Nevada,Hawaii,22
2020-01-04,Nevada,Georgia,102
2020-01-04,Texas,Utah,145
2020-01-04,West Virginia,Florida,11
2020-01-04,Colorado,Ohio,71
2020-01-04,Nevada,Florida,94
2020-01-04,Nevada,District of Columbia,28
2020-01-04,Colorado,Oklahoma,42
2020-01-04,Colorado,North Dakota,1
2020-01-04,California,Arizona,730
2020-01-04,Ohio,Arizona,44
2020-01-04,Nevada,California,1071
2020-01-04,Nevada,Arkansas,9
2020-01-04,Colorado,Oregon,77
2020-01-04,Nevada,Arizona,198
2020-01-04,Texas,Virginia,22
2020-01-04,Colorado,Pennsylvania,68
2020-01-04,Arizona,Indiana,29
2020-01-04,Nevada,Alabama,5
2020-01-04,Nevada,Colorado,179
2020-01-04,Arizona,California,722
2020-01-04,Nevada,Idaho,18
2020-01-04,Nevada,Illinois,152
2020-01-04,Texas,Tennessee,219
2020-01-04,North Dakota,Colorado,1
2020-01-04,Nevada,Minnesota,56
2020-01-04,Colorado,Nevada,176
2020-01-04,Nevada,Michigan,71
2020-01-04,Texas,Iowa,16
2020-01-04,Nevada,Massachusetts,48
2020-01-04,Colorado,New Jersey,62
2020-01-04,North Dakota,Florida,3
2020-01-04,Nevada,Maryland,33
2020-01-04,Nevada,Louisiana,19
2020-01-04,Colorado,New Mexico,32
2020-01-04,Nevada,Kentucky,7
2020-01-04,Texas,Texas,2000
2020-01-04,Nevada,Kansas,9
2020-01-04,Colorado,New York,115
2020-01-04,Nevada,Iowa,12
2020-01-04,Pennsylvania,Tennessee,56
2020-01-04,Nevada,Indiana,31
2020-01-04,Colorado,North Carolina,74
2020-01-04,North Dakota,Minnesota,19
2020-01-04,Missouri,Michigan,55
2020-01-04,Arizona,New York,58
2020-01-04,Michigan,Utah,27
2020-01-04,Washington,Minnesota,63
2020-01-04,Arizona,New Mexico,56
2020-01-04,Georgia,North Carolina,256
2020-01-04,Kentucky,Colorado,6
2020-01-04,Pennsylvania,Louisiana,12
2020-01-04,Illinois,Utah,63
2020-01-04,Iowa,Illinois,9
2020-01-04,Virginia,Tennessee,2
2020-01-04,Kentucky,Florida,50
2020-01-04,Georgia,Rhode Island,19
2020-01-04,Hawaii,New Jersey,7
2020-01-04,Washington,Colorado,140
2020-01-04,Idaho,Utah,11
2020-01-04,Pennsylvania,Minnesota,18
2020-01-04,Illinois,Connecticut,37
2020-01-04,Washington,District of Columbia,42
2020-01-04,Oregon,New Jersey,19
2020-01-04,Arizona,Maryland,23
2020-01-04,Illinois,Louisiana,40
2020-01-04,Oregon,Utah,39
2020-01-04,Tennessee,Nebraska,1
2020-01-04,Oregon,North Carolina,6
2020-01-04,Hawaii,Alaska,16
2020-01-04,Illinois,Virginia,9
2020-01-04,Idaho,Washington,26
2020-01-04,Washington,Idaho,26
2020-01-04,Oregon,Michigan,6
2020-01-04,Pennsylvania,District of Columbia,16
2020-01-04,Indiana,Illinois,7
2020-01-04,Georgia,Missouri,155
2020-01-04,Illinois,New York,302
2020-01-04,Georgia,Connecticut,45
2020-01-04,Kentucky,California,6
2020-01-04,Pennsylvania,Georgia,211
2020-01-04,Hawaii,New York,8
2020-01-04,Pennsylvania,Colorado,69
2020-01-04,Illinois,Vermont,2
2020-01-04,Illinois,Colorado,172
2020-01-04,Illinois,Kentucky,20
2020-01-04,Iowa,Georgia,22
2020-01-04,Arizona,Massachusetts,33
2020-01-04,Georgia,Texas,484
2020-01-04,Iowa,Florida,24
2020-01-04,Kentucky,Illinois,20
2020-01-04,Georgia,Washington,51
2020-01-04,Hawaii,Michigan,2
2020-01-04,Illinois,District of Columbia,154
2020-01-04,Virginia,Nevada,3
2020-01-04,Illinois,Tennessee,56
2020-01-04,Tennessee,Missouri,33
2020-01-04,Georgia,California,308
2020-01-04,Georgia,Nebraska,31
2020-01-04,Indiana,Minnesota,12
2020-01-04,Hawaii,Massachusetts,5
2020-01-04,Hawaii,Colorado,30
2020-01-04,Hawaii,Minnesota,5
2020-01-04,Texas,Colorado,517
2020-01-04,Oregon,New York,19
2020-01-04,Washington,Arizona,171
2020-01-04,Georgia,Maryland,118
2020-01-04,Hawaii,Nevada,22
2020-01-04,Georgia,Indiana,78
2020-01-04,Tennessee,New York,31
2020-01-04,Tennessee,Ohio,23
2020-01-04,Georgia,Colorado,118
2020-01-04,Illinois,Arizona,175
2020-01-04,Pennsylvania,Nevada,45
2020-01-04,Tennessee,Minnesota,37
2020-01-04,Arizona,Michigan,65
2020-01-04,Indiana,Maryland,22
2020-01-04,Illinois,Texas,413
2020-01-04,Kentucky,Georgia,63
2020-01-04,Georgia,Montana,4
2020-01-04,Georgia,Ohio,227
2020-01-04,Illinois,Minnesota,131
2020-01-04,Idaho,California,37
2020-01-04,Iowa,Colorado,32
2020-01-04,Georgia,Illinois,196
2020-01-04,Georgia,New York,347
2020-01-04,Georgia,Minnesota,81
2020-01-04,Illinois,New Mexico,7
2020-01-04,Georgia,Virginia,151
2020-01-04,Kansas,Georgia,19
2020-01-04,Indiana,Arizona,28
2020-01-04,Hawaii,Texas,46
2020-01-04,Oregon,Missouri,6
2020-01-04,Pennsylvania,Illinois,160
2020-01-04,Tennessee,Nevada,38
2020-01-04,Tennessee,Michigan,50
2020-01-04,Hawaii,Arizona,39
2020-01-04,Georgia,Florida,1135
2020-01-04,Illinois,New Jersey,78
2020-01-04,Illinois,Nebraska,38
2020-01-04,Hawaii,Oregon,49
2020-01-04,Indiana,Florida,170
2020-01-04,Kansas,Colorado,11
2020-01-04,Georgia,Michigan,133
2020-01-04,Georgia,Hawaii,7
2020-01-04,Hawaii,Washington,119
2020-01-04,Kansas,Arizona,9
2020-01-04,Illinois,Alaska,5
2020-01-04,Illinois,Montana,14
2020-01-04,Illinois,Iowa,11
2020-01-04,Oregon,Texas,57
2020-01-04,Georgia,South Carolina,170
2020-01-04,Idaho,Arizona,25
2020-01-04,Virginia,Illinois,9
2020-01-04,Illinois,Maryland,60
2020-01-04,Hawaii,Utah,11
2020-01-04,Georgia,Oklahoma,61
2020-01-04,Indiana,California,24
2020-01-04,Illinois,California,509
2020-01-04,Pennsylvania,Maryland,13
2020-01-04,Georgia,Georgia,151
2020-01-04,Tennessee,Maryland,57
2020-01-04,Iowa,Missouri,13
2020-01-04,Iowa,Texas,16
2020-01-04,Arizona,New Jersey,53
2020-01-04,Wyoming,Colorado,14
2020-01-04,Virginia,Maryland,27
2020-01-04,Virginia,Georgia,150
2020-01-04,Georgia,Mississippi,38
2020-01-04,Kansas,Texas,10
2020-01-04,Virginia,North Carolina,57
2020-01-04,Virginia,New York,1
2020-01-04,Hawaii,California,554
2020-01-04,Pennsylvania,Connecticut,12
2020-01-04,Indiana,Georgia,79
2020-01-04,Illinois,Missouri,151
2020-01-04,Kentucky,Arizona,2
2020-01-04,Alabama,Texas,34
2020-01-04,Illinois,Washington,104
2020-01-04,Arizona,Minnesota,87
2020-01-04,Illinois,Alabama,12
2020-01-04,Iowa,Nevada,12
2020-01-04,Tennessee,New Jersey,15
2020-01-04,Washington,Maryland,8
2020-01-04,Alabama,Maryland,8
2020-01-04,Indiana,Texas,50
2020-01-04,Georgia,Utah,56
2020-01-04,Washington,Georgia,50
2020-01-04,Illinois,Wyoming,12
2020-01-04,Washington,Illinois,103
2020-01-04,Washington,Alaska,191
2020-01-04,Kansas,Missouri,13
2020-01-04,Washington,Michigan,35
2020-01-04,Oregon,Nevada,69
2020-01-04,Illinois,Wisconsin,11
2020-01-04,Kansas,Nevada,9
2020-01-04,Arizona,Nebraska,34
2020-01-04,Georgia,Massachusetts,110
2020-01-04,Tennessee,North Carolina,94
2020-01-04,Oregon,Minnesota,20
2020-01-04,Georgia,District of Columbia,189
2020-01-04,Georgia,Iowa,23
2020-01-04,Indiana,Colorado,32
2020-01-04,Illinois,Pennsylvania,161
2020-01-04,Illinois,Nevada,157
2020-01-04,Georgia,Arkansas,39
2020-01-04,Idaho,Texas,3
2020-01-04,Virginia,District of Columbia,2
2020-01-04,Kentucky,Texas,16
2020-01-04,Illinois,Oklahoma,3
2020-01-04,Washington,Hawaii,120
2020-01-04,Illinois,Ohio,110
2020-01-04,Louisiana,Colorado,41
2020-01-04,Texas,Arkansas,30
2020-01-04,Hawaii,District of Columbia,2
2020-01-04,Pennsylvania,Florida,528
2020-01-04,Illinois,New Hampshire,7
2020-01-04,Hawaii,Illinois,24
2020-01-04,Texas,Arizona,384
2020-01-04,Virginia,Massachusetts,25
2020-01-04,Iowa,Arizona,28
2020-01-04,Oregon,Massachusetts,9
2020-01-04,Tennessee,Louisiana,32
2020-01-04,Idaho,Colorado,26
2020-01-04,Pennsylvania,California,122
2020-01-04,Georgia,Oregon,21
2020-01-04,Pennsylvania,Michigan,31
2020-01-04,Georgia,Wisconsin,80
2020-01-04,Arizona,Kentucky,2
2020-01-04,Illinois,Georgia,197
2020-01-04,Hawaii,Hawaii,1362
2020-01-04,Indiana,Washington,13
2020-01-04,Indiana,Nevada,31
2020-01-04,Illinois,Hawaii,24
2020-01-04,Georgia,Kansas,19
2020-01-04,Georgia,Kentucky,64
2020-01-04,Idaho,Minnesota,6
2020-01-04,Georgia,West Virginia,2
2020-01-04,Georgia,Tennessee,182
2020-01-04,Illinois,Rhode Island,8
2020-01-04,Texas,Connecticut,6
2020-01-04,Georgia,South Dakota,6
2020-01-04,Georgia,Maine,7
2020-01-04,Illinois,Michigan,91
2020-01-04,Georgia,Nevada,103
2020-01-04,Washington,Florida,61
2020-01-04,Georgia,Arizona,96
2020-01-04,Arizona,Nevada,198
2020-01-04,Indiana,North Carolina,9
2020-01-04,Virginia,Texas,21
2020-01-04,Kentucky,Nevada,7
2020-01-04,Washington,Massachusetts,34
2020-01-04,Georgia,Alabama,98
2020-01-04,Oregon,Washington,47
2020-01-04,Pennsylvania,Massachusetts,139
2020-01-04,Georgia,New Mexico,13
2020-01-04,Georgia,New Jersey,113
2020-01-04,Kentucky,Maryland,15
2020-01-04,Indiana,Missouri,12
2020-01-04,Illinois,Florida,683
2020-01-04,Louisiana,Arizona,15
2020-01-04,Texas,California,1110
2020-01-04,Oregon,Illinois,41
2020-01-04,Idaho,Nevada,18
2020-01-04,Georgia,Wyoming,2
2020-01-04,Kentucky,Louisiana,1
2020-01-04,Washington,Indiana,13
2020-01-04,Louisiana,Florida,124
2020-01-04,Illinois,North Carolina,122
2020-01-04,Virginia,Florida,79
2020-01-04,Indiana,Utah,7
2020-01-04,Illinois,Oregon,42
2020-01-04,Georgia,Pennsylvania,201
2020-01-04,Louisiana,California,71
2020-01-04,Alabama,Georgia,97
2020-01-04,Pennsylvania,Missouri,35
2020-01-04,Illinois,South Carolina,10
2020-01-04,Alabama,Nevada,5
2020-01-04,Arizona,Louisiana,21
2020-01-04,Illinois,Massachusetts,137
2020-01-04,Washington,California,791
2020-01-04,Hawaii,Georgia,7
2020-01-04,Wyoming,Georgia,2
2020-01-04,Georgia,North Dakota,1
2020-01-04,Pennsylvania,Arizona,70
2020-01-04,Alabama,Illinois,11
2020-01-04,Arizona,Missouri,83
2020-01-04,Arizona,Montana,13
2020-01-04,Louisiana,District of Columbia,23
2020-01-04,Tennessee,Massachusetts,37
2020-01-04,Alabama,Florida,25
2020-01-04,Georgia,Louisiana,108
2020-01-04,Washington,Louisiana,13
2020-01-04,Illinois,Indiana,8
2020-01-11,Minnesota,Georgia,81
2020-01-11,Alaska,Minnesota,5
2020-01-11,North Carolina,Oregon,6
2020-01-11,South Carolina,Washington,5
2020-01-11,Tennessee,Massachusetts,34
2020-01-11,Illinois,Alabama,11
2020-01-11,Indiana,North Carolina,8
2020-01-11,Minnesota,Florida,182
2020-01-11,Nevada,New Jersey,55
2020-01-11,Pennsylvania,Pennsylvania,33
2020-01-11,Oregon,North Carolina,6
2020-01-11,Alabama,Maryland,6
2020-01-11,Ohio,Tennessee,26
2020-01-11,Rhode Island,Pennsylvania,3
2020-01-11,Texas,Wyoming,8
2020-01-11,Washington,Alaska,185
2020-01-11,Utah,Maryland,14
2020-01-11,Michigan,Nevada,74
2020-01-11,New Jersey,Ohio,15
2020-01-11,Tennessee,Texas,225
2020-01-11,Texas,Louisiana,259
2020-01-11,Illinois,New Hampshire,7
2020-01-11,South Dakota,Florida,5
2020-01-11,Ohio,Pennsylvania,6
2020-01-11,Illinois,Iowa,13
2020-01-11,Georgia,Wisconsin,84
2020-01-11,Utah,Louisiana,6
2020-01-11,Georgia,Michigan,135
2020-01-11,North Carolina,South Carolina,27
2020-01-11,South Carolina,Illinois,8
2020-01-11,Minnesota,Louisiana,10
2020-01-11,New Mexico,Illinois,7
2020-01-11,Wisconsin,North Carolina,7
2020-01-11,Michigan,Minnesota,66
2020-01-11,Washington,Massachusetts,36
2020-01-11,Oregon,Texas,46
2020-01-11,District of Columbia,Nebraska,7
2020-01-11,New Jersey,Nevada,54
2020-01-11,Indiana,Colorado,31
2020-01-11,Colorado,Utah,101
2020-01-11,District of Columbia,Washington,40
2020-01-11,South Carolina,Texas,36
2020-01-11,Pennsylvania,California,122
2020-01-11,Georgia,Louisiana,106
2020-01-11,Georgia,Massachusetts,115
2020-01-11,Colorado,District of Columbia,84
2020-01-11,Michigan,Missouri,68
2020-01-11,California,Georgia,306
2020-01-11,District of Columbia,New Jersey,13
2020-01-11,Michigan,Montana,1
2020-01-11,Colorado,Alaska,7
2020-01-11,New Jersey,North Carolina,110
2020-01-11,Minnesota,Hawaii,4
2020-01-11,Montana,New Jersey,7
2020-01-11,Washington,Ohio,10
2020-01-11,New Jersey,New York,7
2020-01-11,New Mexico,Georgia,13
2020-01-11,Minnesota,Idaho,5
2020-01-11,Oklahoma,Arizona,26
2020-01-11,Illinois,New Jersey,74
2020-01-11,North Dakota,Arizona,26
2020-01-11,Colorado,Washington,135
2020-01-11,Minnesota,Illinois,140
2020-01-11,Wisconsin,District of Columbia,13
2020-01-11,Georgia,Virginia,151
2020-01-11,Arizona,Iowa,22
2020-01-11,District of Columbia,Nevada,25
2020-01-11,Indiana,Florida,165
2020-01-11,Minnesota,Indiana,14
2020-01-11,Virginia,North Carolina,65
2020-01-11,North Carolina,Rhode Island,26
2020-01-11,District of Columbia,New York,54
2020-01-11,Georgia,North Carolina,266
2020-01-11,New Jersey,Wyoming,7
2020-01-11,Indiana,Maryland,18
2020-01-11,Ohio,Utah,12
2020-01-11,New Jersey,Texas,150
2020-01-11,District of Columbia,Oregon,7
2020-01-11,District of Columbia,Tennessee,38
2020-01-11,Michigan,Washington,34
2020-01-11,Texas,New Mexico,103
2020-01-11,Illinois,Kentucky,19
2020-01-11,North Carolina,Pennsylvania,143
2020-01-11,Washington,District of Columbia,40
2020-01-11,Michigan,Pennsylvania,32
2020-01-11,Georgia,Maryland,113
2020-01-11,Michigan,Wisconsin,20
2020-01-11,New Mexico,Arizona,46
2020-01-11,Ohio,Wisconsin,11
2020-01-11,District of Columbia,Oklahoma,7
2020-01-11,Oregon,New York,19
2020-01-11,New Jersey,Tennessee,16
2020-01-11,Arizona,Arizona,26
2020-01-11,Michigan,Oregon,5
2020-01-11,Idaho,Texas,6
2020-01-11,Michigan,Rhode Island,7
2020-01-11,Michigan,Utah,27
2020-01-11,Washington,Washington,44
2020-01-11,Nevada,Illinois,147
2020-01-11,District of Columbia,South Carolina,1
2020-01-11,Utah,Michigan,27
2020-01-11,Indiana,Minnesota,14
2020-01-11,Ohio,Washington,10
2020-01-11,South Carolina,Massachusetts,15
2020-01-11,Michigan,Tennessee,50
2020-01-11,New Jersey,Washington,27
2020-01-11,Michigan,South Carolina,3
2020-01-11,Virginia,Nevada,3
2020-01-11,Michigan,Texas,105
2020-01-11,Arizona,Washington,168
2020-01-11,Georgia,Washington,46
2020-01-11,District of Columbia,Rhode Island,13
2020-01-11,New Jersey,Utah,27
2020-01-11,Nevada,Nebraska,24
2020-01-11,Indiana,Missouri,12
2020-01-11,District of Columbia,Pennsylvania,14
2020-01-11,South Dakota,Colorado,10
2020-01-11,Colorado,Arkansas,5
2020-01-11,Washington,Oklahoma,6
2020-01-11,Colorado,California,590
2020-01-11,Colorado,Montana,40
2020-01-11,Georgia,Maine,6
2020-01-11,Texas,New York,318
2020-01-11,Utah,Massachusetts,18
2020-01-11,Montana,Utah,28
2020-01-11,Washington,Oregon,41
2020-01-11,Idaho,Nevada,18
2020-01-11,Nevada,Nevada,150
2020-01-11,New Mexico,California,35
2020-01-11,Texas,Colorado,500
2020-01-11,Minnesota,Colorado,95
2020-01-11,Arizona,Utah,125
2020-01-11,Arkansas,Texas,37
2020-01-11,Arizona,Kentucky,2
2020-01-11,District of Columbia,Utah,13
2020-01-11,Indiana,Georgia,78
2020-01-11,Minnesota,Connecticut,7
2020-01-11,New Jersey,Pennsylvania,7
2020-01-11,Arizona,Wisconsin,41
2020-01-11,Idaho,Washington,26
2020-01-11,District of Columbia,North Carolina,77
2020-01-11,Ohio,Colorado,73
2020-01-11,Minnesota,District of Columbia,38
2020-01-11,New Jersey,Oregon,19
2020-01-11,New Mexico,Colorado,30
2020-01-11,Montana,Texas,7
2020-01-11,Michigan,New Jersey,11
2020-01-11,Colorado,Connecticut,8
2020-01-11,Michigan,New York,102
2020-01-11,Texas,Wisconsin,38
2020-01-11,California,Hawaii,481
2020-01-11,Nevada,Montana,10
2020-01-11,Arizona,Florida,84
2020-01-11,Michigan,Ohio,13
2020-01-11,South Dakota,Arizona,8
2020-01-11,Idaho,Utah,14
2020-01-11,Indiana,Louisiana,1
2020-01-11,Minnesota,Alaska,5
2020-01-11,Ohio,Texas,68
2020-01-11,District of Columbia,Texas,204
2020-01-11,Nebraska,Arizona,32
2020-01-11,Arizona,Missouri,81
2020-01-11,Minnesota,Arizona,84
2020-01-11,Colorado,Arizona,192
2020-01-11,Colorado,Virginia,2
2020-01-11,Wisconsin,Florida,87
2020-01-11,Michigan,North Carolina,83
2020-01-11,New Jersey,South Carolina,9
2020-01-11,Texas,Hawaii,40
2020-01-11,Arizona,Massachusetts,32
2020-01-11,District of Columbia,Ohio,12
2020-01-11,Indiana,Illinois,8
2020-01-11,Minnesota,California,154
2020-01-11,Indiana,Nevada,27
2020-01-11,Utah,Minnesota,34
2020-01-11,Colorado,Colorado,24
2020-01-11,Louisiana,Florida,121
2020-01-11,Ohio,District of Columbia,12
2020-01-11,Colorado,Missouri,93
2020-01-11,Missouri,Wisconsin,24
2020-01-11,North Carolina,Utah,18
2020-01-11,Arizona,Montana,11
2020-01-11,Missouri,Louisiana,23
2020-01-11,Nevada,Wisconsin,27
2020-01-11,Connecticut,Colorado,8
2020-01-11,Utah,District of Columbia,13
2020-01-11,Illinois,South Carolina,7
2020-01-11,Nevada,Washington,166
2020-01-11,Missouri,Maryland,31
2020-01-11,Illinois,Florida,649
2020-01-11,Ohio,Massachusetts,33
2020-01-11,Alaska,Washington,185
2020-01-11,Tennessee,Washington,13
2020-01-11,Missouri,Kansas,13
2020-01-11,Illinois,North Carolina,105
2020-01-11,Illinois,Rhode Island,8
2020-01-11,Missouri,Massachusetts,19
2020-01-11,South Carolina,District of Columbia,1
2020-01-11,Texas,South Carolina,36
2020-01-11,Missouri,Michigan,62
2020-01-11,Nevada,Virginia,3
2020-01-11,North Carolina,Wisconsin,7
2020-01-11,Illinois,Pennsylvania,149
2020-01-11,Missouri,Minnesota,49
2020-01-11,Georgia,Tennessee,189
2020-01-11,South Carolina,Florida,27
2020-01-11,Wisconsin,Ohio,6
2020-01-11,Missouri,Washington,26
2020-01-11,Connecticut,North Carolina,40
2020-01-11,Connecticut,Pennsylvania,13
2020-01-11,Colorado,Kansas,11
2020-01-11,Connecticut,Texas,4
2020-01-11,Ohio,Georgia,223
2020-01-11,Illinois,Texas,397
2020-01-11,Missouri,District of Columbia,41
2020-01-11,Texas,Oregon,46
2020-01-11,Arkansas,Georgia,52
2020-01-11,Missouri,Florida,179
2020-01-11,Arizona,Colorado,193
2020-01-11,Wisconsin,Colorado,48
2020-01-11,District of Columbia,Arizona,28
2020-01-11,Georgia,Montana,1
2020-01-11,Montana,Arizona,11
2020-01-11,Washington,Tennessee,13
2020-01-11,Georgia,Texas,476
2020-01-11,Pennsylvania,Rhode Island,3
2020-01-11,Colorado,Iowa,36
2020-01-11,Utah,Florida,44
2020-01-11,Pennsylvania,Texas,132
2020-01-11,Missouri,Georgia,138
2020-01-11,Georgia,Nebraska,32
2020-01-11,Ohio,Michigan,13
2020-01-11,Illinois,District of Columbia,151
2020-01-11,Missouri,Iowa,13
2020-01-11,New Hampshire,Florida,28
2020-01-11,Missouri,Indiana,11
2020-01-11,Missouri,Missouri,47
2020-01-11,Illinois,Tennessee,51
2020-01-11,California,District of Columbia,173
2020-01-11,Nevada,North Carolina,55
2020-01-11,Utah,Arizona,125
2020-01-11,Missouri,Illinois,150
2020-01-11,New Hampshire,Illinois,7
2020-01-11,Tennessee,Missouri,34
2020-01-11,South Carolina,North Carolina,27
2020-01-11,Arizona,Michigan,66
2020-01-11,Colorado,Kentucky,7
2020-01-11,Connecticut,Missouri,7
2020-01-11,Missouri,North Carolina,58
2020-01-11,Georgia,South Dakota,6
2020-01-11,Colorado,Maryland,48
2020-01-11,Missouri,Ohio,30
2020-01-11,Nevada,North Dakota,11
2020-01-11,Texas,Kansas,13
2020-01-11,Missouri,Oklahoma,26
2020-01-11,Nevada,Pennsylvania,43
2020-01-11,Illinois,Hawaii,18
2020-01-11,Missouri,Utah,38
2020-01-11,Connecticut,Illinois,32
2020-01-11,Georgia,New Mexico,13
2020-01-11,Illinois,Oklahoma,1
2020-01-11,Missouri,Oregon,7
2020-01-11,Georgia,New Jersey,114
2020-01-11,Nevada,Oregon,69
2020-01-11,Connecticut,Georgia,44
2020-01-11,Colorado,Massachusetts,54
2020-01-11,South Carolina,New Jersey,9
2020-01-11,Texas,California,1054
2020-01-11,Washington,Louisiana,13
2020-01-11,Missouri,Pennsylvania,38
2020-01-11,North Carolina,Washington,33
2020-01-11,Arkansas,Nevada,9
2020-01-11,Utah,California,332
2020-01-11,Connecticut,Florida,166
2020-01-11,Missouri,Tennessee,34
2020-01-11,Nevada,Oklahoma,26
2020-01-11,Washington,California,777
2020-01-11,Illinois,Ohio,113
2020-01-11,Ohio,Louisiana,7
2020-01-11,Connecticut,Maryland,33
2020-01-11,Nevada,South Dakota,6
2020-01-11,Ohio,Illinois,113
2020-01-11,Georgia,Nevada,85
2020-01-11,Oregon,Washington,42
2020-01-11,Washington,Texas,114
2020-01-11,North Carolina,Virginia,65
2020-01-11,Missouri,Nebraska,14
2020-01-11,Colorado,Michigan,59
2020-01-11,Arkansas,Missouri,13
2020-01-11,Nevada,Utah,81
2020-01-11,Connecticut,Minnesota,7
2020-01-11,Arizona,Alaska,5
2020-01-11,Pennsylvania,Arizona,67
2020-01-11,Nevada,Texas,382
2020-01-11,Missouri,Nevada,60
2020-01-11,Illinois,Georgia,201
2020-01-11,Colorado,Louisiana,41
2020-01-11,Connecticut,Michigan,13
2020-01-11,Alabama,Illinois,11
2020-01-11,Texas,Illinois,394
2020-01-11,Missouri,New York,32
2020-01-11,Illinois,Oregon,35
2020-01-11,Connecticut,District of Columbia,4
2020-01-11,Missouri,New Mexico,5
2020-01-11,Texas,Pennsylvania,126
2020-01-11,Virginia,Texas,20
2020-01-11,Illinois,Indiana,8
2020-01-11,Tennessee,Utah,11
2020-01-11,Nevada,Tennessee,35
2020-01-11,South Carolina,New York,35
2020-01-11,Utah,Colorado,101
2020-01-11,Washington,Utah,88
2020-01-11,Ohio,Maryland,57
2020-01-11,Pennsylvania,Florida,525
2020-01-11,Minnesota,Maryland,31
2020-01-11,District of Columbia,California,173
2020-01-11,New Hampshire,Maryland,28
2020-01-11,Tennessee,Michigan,50
2020-01-11,New Jersey,Louisiana,32
2020-01-11,Minnesota,New York,71
2020-01-11,Tennessee,Nevada,35
2020-01-11,Arkansas,Colorado,5
2020-01-11,Texas,Ohio,69
2020-01-11,Wisconsin,Arizona,40
2020-01-11,Utah,Illinois,61
2020-01-11,California,Florida,270
2020-01-11,Illinois,Wyoming,12
2020-01-11,Minnesota,North Carolina,72
2020-01-11,Georgia,Utah,55
2020-01-11,Colorado,Georgia,115
2020-01-11,District of Columbia,Massachusetts,189
2020-01-11,District of Columbia,Michigan,45
2020-01-11,Arizona,Nebraska,31
2020-01-11,New Jersey,Illinois,75
2020-01-11,Minnesota,Ohio,13
2020-01-11,Montana,Michigan,1
2020-01-11,Ohio,New Jersey,17
